first_name,last_name,price,above_100
Carrie,Davis,295.0481315,TRUE
Michael,Daniel,229.951577,TRUE
Bryan,Valenzuela,236.1493796,TRUE
Robin,Garner,79.14737521,FALSE
Angel,Thompson,284.7302014,TRUE
Christopher,Morgan,216.0131402,TRUE
Brittany,Walker,163.1107737,TRUE
Shelby,Mann,110.9021852,TRUE
Jodi,Wells,44.01734436,FALSE
Terri,Gibson,92.36081224,FALSE
Vanessa,Hernandez,105.2534499,TRUE
Maria,Russell,114.1452708,TRUE
Stacy,Moses,126.6504703,TRUE
Amanda,Schneider,288.471694,TRUE
Catherine,Lopez,182.0171244,TRUE
Amanda,White,12.31889758,FALSE
Karina,Spencer,128.1490023,TRUE
Deborah,Warren,139.7675022,TRUE
Erica,Dixon,168.6031566,TRUE
Barbara,Gray,140.7466665,TRUE
Deanna,Watson,264.5411986,TRUE
Michael,Cox,136.7864833,TRUE
Amy,Myers,92.16016851,FALSE
Patrick,Hunter,170.4134515,TRUE
Marvin,Murphy,212.4152504,TRUE
Janice,Graves,223.7037682,TRUE
Brooke,Pierce,171.9383085,TRUE
Adam,Wells,280.2602417,TRUE
Amanda,Atkins,283.4268495,TRUE
Gary,Ruiz,132.504823,TRUE
Tina,Wallace,72.91326395,FALSE
Casey,Oconnell,16.79606077,FALSE
Nancy,Mendoza,281.3890295,TRUE
Luis,Nguyen,34.19827441,FALSE
William,Graves,111.5016422,TRUE
Sean,Brennan,269.2286668,TRUE
Matthew,Sellers,53.50349547,FALSE
Dorothy,Bradley,199.459603,TRUE
Haley,Flores,252.2914062,TRUE
Melissa,Johnson,32.70467677,FALSE
Samuel,Tran,199.8864146,TRUE
Amanda,Patterson,49.03325819,FALSE
Albert,Roach,183.3743011,TRUE
Jamie,Huffman,36.83993962,FALSE
James,Hamilton,265.6302103,TRUE
Joseph,Bird,18.06044758,FALSE
Sarah,Contreras,141.4141417,TRUE
Joshua,House,65.77031576,FALSE
Tamara,Molina,255.2535664,TRUE
Max,Maxwell,240.0443014,TRUE
Jason,Daniels,269.6365982,TRUE
Jordan,Coleman,250.0974184,TRUE
Jasmine,Jones,33.93281405,FALSE
Jessica,Garcia,231.8803086,TRUE
Aaron,George,138.812708,TRUE
Chelsey,Anderson,41.35053236,FALSE
Rebecca,Perez,146.2313884,TRUE
Duane,Thompson,75.06433497,FALSE
Curtis,Clayton,138.0563371,TRUE
George,Gonzalez,221.5737986,TRUE
Casey,Ford,94.18806784,FALSE
Margaret,Johnston,61.24599434,FALSE
Eric,Mcclure,238.8775355,TRUE
Nathan,Taylor,4.820334075,FALSE
Kayla,Parker,222.3600766,TRUE
Doris,Obrien,206.9493221,TRUE
Brooke,Taylor,34.74615015,FALSE
Kathryn,Garrett,266.1885038,TRUE
John,Cruz,205.1406652,TRUE
Christina,Cannon,98.5941474,FALSE
Susan,Lewis,269.3323662,TRUE
Pamela,Sanchez,193.7780783,TRUE
Stacey,Wiley,200.3904296,TRUE
Melissa,Johnson,201.4509484,TRUE
Lori,Morris,38.0476094,FALSE
Daniel,Soto,225.1621402,TRUE
Karl,Davis,92.08925112,FALSE
Lisa,Graves,122.8564118,TRUE
Eric,Ray,178.344085,TRUE
Mark,Garcia,229.2470277,TRUE
Allison,Alvarez,275.3024614,TRUE
Rachel,Williams,44.81715456,FALSE
Linda,Mitchell,47.44468727,FALSE
David,Shelton,158.7084813,TRUE
Vanessa,Long,121.744973,TRUE
Misty,Martin,176.9310069,TRUE
Daniel,Gregory,132.8910493,TRUE
Mitchell,Jones,253.9716803,TRUE
Dawn,Scott,246.036131,TRUE
Emily,Horn,287.4666523,TRUE
Catherine,George,14.61491995,FALSE
Hunter,Carlson,218.0977601,TRUE
Thomas,Baldwin,275.4145594,TRUE
Amy,Sellers,91.87350268,FALSE
Alicia,Clark,241.5859155,TRUE
Sara,Lewis,158.863849,TRUE
Ashley,Lopez,77.89293291,FALSE
Terry,Alvarado,161.9498178,TRUE
Danielle,Sandoval,83.13645641,FALSE
Jesse,Jones,214.8029616,TRUE
Lisa,Hess,133.2037916,TRUE
Christina,Mason,284.4863867,TRUE
Mary,Bell,32.08889594,FALSE
Martin,Ramirez,1.10921244,FALSE
Stacy,Smith,161.8260635,TRUE
Carla,Rodriguez,113.1454481,TRUE
Johnny,Stout,134.002236,TRUE
Jennifer,Rodriguez,256.0154481,TRUE
Michelle,Thompson,196.6754605,TRUE
Lisa,Lyons,148.9559785,TRUE
Michael,Coleman,262.2090763,TRUE
Lindsey,Williams,99.95620763,FALSE
Karen,Hoffman,186.1046153,TRUE
Jenny,Jones,189.5577104,TRUE
Steven,Knight,282.995761,TRUE
Michael,Franklin,116.8742571,TRUE
Mason,Ross,235.5549236,TRUE
Terry,Levine,151.5220714,TRUE
Catherine,Fletcher,36.59268024,FALSE
Deanna,Jones,196.9406069,TRUE
Christopher,Mitchell,22.42047146,FALSE
John,Owens,191.4434257,TRUE
Stephanie,Davis,287.1991494,TRUE
Joseph,Ford,264.9354841,TRUE
Matthew,Russell,141.2492947,TRUE
Danielle,Burke,75.90363417,FALSE
Stephanie,Cunningham,220.9939809,TRUE
Brian,Proctor,263.6358197,TRUE
Michael,Swanson,291.5713603,TRUE
Daniel,Santos,49.26348169,FALSE
April,Hoffman,203.4855796,TRUE
Stephanie,Thomas,249.666722,TRUE
Brianna,Garcia,183.3322335,TRUE
Shannon,Berger,125.2597844,TRUE
Kathleen,Mays,238.1656066,TRUE
Michelle,Park,150.4001203,TRUE
Laura,Reynolds,20.08924577,FALSE
Ashley,Kaiser,218.399504,TRUE
Reginald,Owens,46.55328685,FALSE
Michael,Conway,84.09316114,FALSE
Sheila,Pham,5.713231688,FALSE
Christie,Smith,70.21735457,FALSE
Allison,Carroll,27.65684629,FALSE
Donna,Perez,187.3279401,TRUE
Sierra,Richmond,299.4492042,TRUE
Steven,Wallace,173.0025685,TRUE
Jeremy,Thompson,106.6102612,TRUE
Jennifer,Mccormick,142.7564741,TRUE
Eric,Garcia,27.56450393,FALSE
Matthew,Beasley,248.9927372,TRUE
Jason,Robinson,249.4550365,TRUE
Vicki,Espinoza,285.9638855,TRUE
Steven,Snyder,182.0351514,TRUE
Michelle,Randolph,70.72106315,FALSE
Michelle,Francis,10.01541777,FALSE
Steven,Baker,293.7505039,TRUE
Zachary,Johnson,36.97003142,FALSE
Marc,Velasquez,174.3901749,TRUE
John,Carr,50.11746076,FALSE
Kimberly,Castillo,243.873678,TRUE
Jay,Lopez,286.8001088,TRUE
Amanda,Bridges,81.85722081,FALSE
Jessica,Swanson,60.96199005,FALSE
Jose,Gonzalez,77.84428182,FALSE
Teresa,Wright,67.20289619,FALSE
Michael,Gutierrez,185.8465011,TRUE
Hannah,Marshall,251.8797929,TRUE
Janice,Davis,290.3767318,TRUE
Jessica,Crawford,254.2161442,TRUE
Brian,Bean,293.1768543,TRUE
Edward,Perez,217.694778,TRUE
Adam,Miller,49.28081579,FALSE
Veronica,Gray,140.9945255,TRUE
Linda,Turner,238.5612942,TRUE
Debra,Roberts,69.38949206,FALSE
David,Sampson,77.05304682,FALSE
Sarah,Cochran,138.6132102,TRUE
Regina,Holland,151.2011694,TRUE
Mario,Ortiz,27.08442817,FALSE
Maria,Gonzalez,164.6440389,TRUE
Albert,Perez,163.1980752,TRUE
Daisy,Mccarthy,87.96439172,FALSE
Anna,Leonard,75.54719134,FALSE
Catherine,Mosley,188.3490593,TRUE
April,Miranda,82.64651651,FALSE
Michael,Walker,288.9294858,TRUE
Abigail,Lam,255.3722151,TRUE
Alan,Graham,92.78682106,FALSE
Jennifer,Diaz,77.85479921,FALSE
Sean,Rogers,186.3926468,TRUE
Anthony,Jackson,200.012596,TRUE
William,Taylor,117.9694277,TRUE
Richard,Robinson,200.9108703,TRUE
Nicholas,Barnes,219.4003858,TRUE
Brittany,Austin,233.7352503,TRUE
Robin,Schmidt,96.69826813,FALSE
Kendra,Monroe,226.0007767,TRUE
Nancy,Grant,23.79829866,FALSE
Nicole,Grant,155.9845125,TRUE
Courtney,Thompson,52.85276041,FALSE
Jeanette,Washington,291.525558,TRUE
James,Yates,224.8736142,TRUE
Justin,Knox,115.9751733,TRUE
Melissa,Thompson,200.8616238,TRUE
Steven,Lee,140.357855,TRUE
Allison,Fisher,231.493857,TRUE
Mark,Phillips,197.2517291,TRUE
Elijah,Harrison,151.5804694,TRUE
Paul,Farley,9.419976358,FALSE
Jennifer,Cole,47.39545601,FALSE
Michael,Tucker,146.7478801,TRUE
David,Steele,276.1640965,TRUE
Monica,Hodges,203.3130423,TRUE
Scott,Wallace,23.24585982,FALSE
Antonio,Paul,93.39602908,FALSE
Melissa,Wright,68.62696415,FALSE
Stephanie,Price,27.22765203,FALSE
Denise,Kennedy,233.4665428,TRUE
Melissa,Walsh,177.8587959,TRUE
Leslie,Spence,156.2011959,TRUE
Rachel,Walker,144.4395327,TRUE
Donald,Horn,13.06347134,FALSE
Christopher,Rojas,94.08806986,FALSE
Robert,Crawford,216.6530778,TRUE
Larry,Brown,174.1807324,TRUE
Becky,Swanson,245.854615,TRUE
Gary,Howard,25.93975342,FALSE
Christopher,Marks,111.8467919,TRUE
Bonnie,Alexander,136.6295853,TRUE
Brandon,Stevens,77.20691708,FALSE
Lori,Guerra,99.72772588,FALSE
Michele,Alvarado,243.9872024,TRUE
Christine,Lee,8.809339101,FALSE
Jamie,Fry,159.7067216,TRUE
Christopher,Perez,102.943584,TRUE
Matthew,Carter,194.2873257,TRUE
Jason,Hunter,78.76406316,FALSE
Tyler,Henry,186.9624462,TRUE
Tiffany,Harris,17.69659156,FALSE
Matthew,Young,39.12254966,FALSE
Juan,Brewer,152.9624792,TRUE
Mark,Riggs,44.1758436,FALSE
Brittany,Stewart,273.5307309,TRUE
Terry,Davis,271.779368,TRUE
Jessica,Oneill,157.5131207,TRUE
Kimberly,Ortiz,55.25093947,FALSE
Zoe,Walls,248.8666069,TRUE
Sara,Wallace,155.8794176,TRUE
Nicole,Jenkins,291.5121227,TRUE
Austin,Kelly,85.87572125,FALSE
Sarah,Knox,169.1586193,TRUE
Alison,Carroll,115.3401313,TRUE
Robert,Buchanan,163.3260388,TRUE
Penny,Wilson,178.7969799,TRUE
Leslie,Perez,77.95375736,FALSE
Brittney,Marquez,149.1772445,TRUE
Andrew,Bird,265.9158101,TRUE
Maria,Hughes,12.57040265,FALSE
Clayton,Williams,31.850547,FALSE
Mary,Pittman,92.02540242,FALSE
James,Garner,81.96609867,FALSE
Randy,Middleton,117.0928987,TRUE
Alexis,Gardner,83.35923458,FALSE
Laurie,Garner,145.0603215,TRUE
Danny,Bush,111.9976845,TRUE
Joseph,Smith,291.0800293,TRUE
Edgar,Armstrong,185.9187088,TRUE
Samantha,Scott,97.8742131,FALSE
Troy,Coleman,74.57492247,FALSE
Brian,Young,130.9974595,TRUE
Timothy,Perez,113.6574668,TRUE
Sierra,Nguyen,110.8481766,TRUE
Cynthia,Murphy,296.0078137,TRUE
Julie,Diaz,269.4894015,TRUE
Andrew,Silva,46.15639765,FALSE
Gary,Costa,287.0365933,TRUE
Jasmine,Berg,127.1426355,TRUE
Glenda,Brown,85.60391824,FALSE
Jonathan,Boone,172.4624408,TRUE
Cynthia,Jimenez,51.80996198,FALSE
Cynthia,Morgan,283.3294115,TRUE
Dwayne,Browning,14.24525264,FALSE
Brittany,Lewis,150.9075783,TRUE
Zachary,Johnson,139.6464165,TRUE
Kayla,Wilson,48.84395071,FALSE
Andrew,Doyle,245.0864465,TRUE
Jennifer,Parks,12.79843948,FALSE
Daniel,Phelps,176.735085,TRUE
Lindsey,Quinn,57.57356582,FALSE
Brian,Walker,34.96349578,FALSE
Bradley,Curry,104.0291615,TRUE
Roy,Cohen,148.4924569,TRUE
David,Black,148.4850266,TRUE
Julie,Gonzales,275.8513843,TRUE
Paula,Williams,190.6605351,TRUE
James,Clark,117.5715047,TRUE
Christopher,Robinson,14.26584056,FALSE
William,Carr,85.40738917,FALSE
Todd,Dunlap,38.32006005,FALSE
Kimberly,Morales,206.4438618,TRUE
Jesse,Welch,267.5034898,TRUE
Laura,Leblanc,205.9617908,TRUE
Susan,Parker,7.389760853,FALSE
Laurie,Harris,229.6976024,TRUE
Natalie,Lawrence,86.76833663,FALSE
Kara,Hanson,275.4377145,TRUE
Joseph,Walker,135.4741342,TRUE
Gregory,Davis,155.6667394,TRUE
Paul,Erickson,192.4996457,TRUE
Preston,Holmes,36.86205402,FALSE
Joy,Buck,40.94451902,FALSE
Brian,Sherman,279.4530254,TRUE
Brandon,Davis,17.82461557,FALSE
Patricia,Hamilton,63.2328385,FALSE
Shawn,Garcia,227.491116,TRUE
William,Stone,48.99103482,FALSE
Brian,Cunningham,294.7646142,TRUE
Shawn,Norman,113.8520429,TRUE
Evan,Ibarra,32.32820193,FALSE
Logan,Porter,157.574472,TRUE
Kerry,Gibson,216.9486908,TRUE
Christine,Parsons,232.117075,TRUE
Erica,Chung,204.1409177,TRUE
Alan,Collins,29.58632408,FALSE
John,Robinson,60.37353075,FALSE
Monique,Santos,82.08256587,FALSE
Nicole,Mason,190.2387349,TRUE
Michael,Knight,238.7576833,TRUE
John,Bishop,18.29168554,FALSE
Christopher,Odom,282.9931871,TRUE
Michael,Walker,149.8428493,TRUE
Crystal,Wall,187.5868027,TRUE
Christian,Ramirez,258.4106206,TRUE
Kevin,Rowland,185.6410425,TRUE
Candice,Mcintosh,266.2706673,TRUE
Leslie,Hoffman,282.0595113,TRUE
James,Johnson,263.3739193,TRUE
Jennifer,Shepherd,183.9723914,TRUE
Susan,Tucker,187.4994162,TRUE
Michele,Harvey,271.0984188,TRUE
Teresa,Collins,186.971541,TRUE
Jonathan,Leblanc,128.2066648,TRUE
Stephanie,Morgan,209.8417398,TRUE
Michael,Duran,67.48301306,FALSE
Daniel,Cannon,193.3728586,TRUE
Kayla,Butler,157.4052214,TRUE
Jimmy,Harrell,162.6953645,TRUE
Jeffery,Fuentes,32.984417,FALSE
Lucas,Rivera,280.9708055,TRUE
Mark,Le,197.9575702,TRUE
Taylor,Myers,92.37292177,FALSE
Robert,Berger,41.58251872,FALSE
Victor,White,71.28349376,FALSE
Caroline,Powell,59.57791041,FALSE
Erica,Austin,225.3624114,TRUE
Douglas,Henry,260.1867786,TRUE
Monica,Miller,45.66425505,FALSE
Kimberly,Martin,42.84980233,FALSE
Felicia,Larson,184.2056338,TRUE
Cassandra,Frazier,19.26672707,FALSE
Heather,Phelps,119.0145624,TRUE
John,Hart,181.2802443,TRUE
Meredith,Moore,84.42598279,FALSE
Isabel,Pratt,24.78342559,FALSE
Misty,Martin,269.9902036,TRUE
Jessica,Richards,64.72664573,FALSE
Margaret,Campbell,174.2986324,TRUE
Michael,Frazier,47.5799292,FALSE
Michael,Sharp,115.6658502,TRUE
Cindy,Pena,152.2234362,TRUE
Jacob,Dominguez,153.4779672,TRUE
Cody,Scott,66.56588387,FALSE
Nicole,Coffey,118.1952751,TRUE
Crystal,Snyder,155.4661092,TRUE
Matthew,Love,285.0975409,TRUE
Marcus,Ortega,188.1094588,TRUE
Jason,Jackson,99.20589923,FALSE
Daniel,Ramos,58.31985367,FALSE
Raymond,Wilson,200.3855625,TRUE
Lindsey,Garcia,170.9951265,TRUE
Donna,Orr,40.46338096,FALSE
Wendy,Horn,5.929938406,FALSE
Mario,Mclaughlin,90.33380664,FALSE
Benjamin,Barron,20.67124478,FALSE
Mark,Moss,33.79532722,FALSE
Travis,Garza,82.87258331,FALSE
George,Lopez,0.942247688,FALSE
Gabriel,Barnes,69.59826205,FALSE
Daniel,Johnson,214.52403,TRUE
Mitchell,Davis,158.7827112,TRUE
Mark,White,56.21176867,FALSE
Michael,Foster,115.2422325,TRUE
Pamela,Solis,66.64708198,FALSE
Maxwell,Frost,0.006023502,FALSE
Chad,Jones,67.87794806,FALSE
Don,Mcdaniel,228.5918739,TRUE
Lisa,Morrison,73.99054689,FALSE
Jeffrey,Clark,239.4386554,TRUE
Melissa,Santiago,128.2616391,TRUE
Jason,Adams,21.57128968,FALSE
Wendy,Myers,263.6809245,TRUE
Norman,Wade,99.62709317,FALSE
Roberto,Brown,215.0393467,TRUE
Casey,Wright,280.2032307,TRUE
Juan,Rivera,91.13816713,FALSE
Terry,Gallegos,268.5844733,TRUE
Timothy,Jones,153.2228831,TRUE
Sarah,Crawford,230.5178921,TRUE
Christopher,Hammond,263.0958332,TRUE
Ashley,Cantu,285.4035791,TRUE
Mathew,Harris,46.60501825,FALSE
David,Williams,193.4019531,TRUE
Catherine,Novak,184.8954159,TRUE
Jonathan,Cobb,42.21066367,FALSE
Elizabeth,Alexander,98.44514553,FALSE
Michelle,Fisher,77.16597054,FALSE
David,Griffith,180.0253758,TRUE
Suzanne,Murray,178.4727015,TRUE
Antonio,Beasley,28.09527269,FALSE
Terry,Hobbs,216.5892977,TRUE
Kathleen,Chan,211.1899937,TRUE
Audrey,Adkins,285.6616197,TRUE
Jonathan,Patel,148.8803996,TRUE
Micheal,Baker,134.5542406,TRUE
Brandon,Stein,164.6600325,TRUE
Annette,Douglas,10.02846956,FALSE
Jeffery,Webb,269.1493543,TRUE
Michael,Miller,200.0992596,TRUE
Cassandra,Mcintyre,127.0227848,TRUE
Brittany,Allen,215.7370745,TRUE
Erin,Robinson,79.41903827,FALSE
Anthony,Sims,77.62412955,FALSE
Craig,Jones,51.50213971,FALSE
Annette,Peterson,228.6450015,TRUE
Victor,Reed,45.41500465,FALSE
Nathan,Love,84.66811649,FALSE
William,Chavez,17.55060564,FALSE
Patrick,Kennedy,203.3891368,TRUE
Andrea,Jones,246.2089544,TRUE
Michele,Mathews,59.39395122,FALSE
Yolanda,Romero,155.2585808,TRUE
Abigail,Beck,26.82615918,FALSE
Christopher,Hughes,261.934458,TRUE
Kristina,Gutierrez,293.9955524,TRUE
Cristina,Cervantes,145.7719613,TRUE
Victor,Johnson,32.81941552,FALSE
Lauren,Page,111.9234731,TRUE
Charles,Orozco,65.25318711,FALSE
Andrea,Bowen,30.27521428,FALSE
Caleb,Smith,213.5434658,TRUE
Christine,Bradford,291.8448556,TRUE
Pamela,Lee,128.3788861,TRUE
Ronald,Steele,287.8604109,TRUE
Tami,Lynch,123.3850543,TRUE
Thomas,Glenn,124.1799535,TRUE
Melinda,Aguilar,267.4989809,TRUE
Martin,Harris,1.752357195,FALSE
Karen,Hunter,139.0751757,TRUE
Donald,Leon,66.84670418,FALSE
Frances,Lewis,5.522938102,FALSE
Cesar,Jackson,182.3282967,TRUE
Carla,Green,69.4092923,FALSE
Angela,Le,167.3410828,TRUE
Maria,Bryant,66.38307671,FALSE
David,Cisneros,67.6363251,FALSE
Amanda,Henderson,6.139394348,FALSE
Anthony,Choi,299.6261389,TRUE
Ricardo,Barnes,68.20083729,FALSE
Ashley,Davis,125.0057838,TRUE
Patricia,Maxwell,254.0100376,TRUE
Michael,Miller,52.69843399,FALSE
Carla,Carter,191.6978083,TRUE
Rachael,Oliver,268.245856,TRUE
Donald,Gardner,70.51295454,FALSE
Brad,Garcia,227.6456093,TRUE
Megan,Smith,5.820828256,FALSE
Anthony,Torres,214.6144194,TRUE
Karen,Smith,201.4517221,TRUE
Teresa,Robinson,68.36915651,FALSE
Gregory,Morris,58.53092312,FALSE
Lisa,Holmes,17.99530629,FALSE
Lisa,Navarro,97.51500773,FALSE
Sabrina,Michael,243.4277732,TRUE
Susan,Matthews,200.4123061,TRUE
John,Kim,51.5370261,FALSE
Sara,Sutton,189.5221667,TRUE
Jeremy,Glover,278.9105668,TRUE
William,Carter,23.2168065,FALSE
Krystal,Cortez,56.11154916,FALSE
Spencer,Mccarthy,279.59954,TRUE
Troy,Gardner,104.5532918,TRUE
